movie_id,Actor Name,Character Name,name,classification
8056688,Sergio Fantoni,Dr. Carlo Farelli,Farelli,14
8056688,Jacqueline Beer,Monique Souvir,Souvir,22
8056688,Paul Newman,Andrew Craig,Craig,21
8056688,Elke Sommer,Inger Lisa Andersson,Andersson,4
4894261,Furuya Ikko,Hiroshi Sakamoto,Sakamoto,14
4894261,Tomiyuki Kunihiro,Akira Sakamoto,Sakamoto,14
4894261,Ichirôta Miyakawa,Go Sakamoto,Sakamoto,14
4894261,Kumiko Okae,Iku Sakamoto,Sakamoto,14
4894261,Yamaguchi Tatsuya,Kyû Sakamoto,Sakamoto,14
4894261,Kisuke Yamashita,Kenji Sakamoto,Sakamoto,14
4894261,Gitan Otsuru,Shômei Sakamoto,Sakamoto,14
10594693,Al Pacino,Bobby Deerfield,Deerfield,19
6826256,Chiranjeevi,Ramakrishna,Ramakrishna,16
20703482,Sean Young,Brenda,Brenda,12
2339741,Anthony Quinn,Scott,Scott,21
29245287,Mammootty,Perumal,Perumal,17
9123604,Van Johnson,Maurice Bendrix,Bendrix,12
9123604,Deborah Kerr,Sarah Miles,Miles,11
2430019,Humphrey Bogart,Joseph 'Joe' Barrett,Barrett,14
31351,Sissy Spacek,Rose,Rose,13
31351,Harry Dean Stanton,Lyle,Lyle,13
9340076,Natasha Henstridge,Delon,Delon,23
9340076,Christopher Lambert,Lemieux,Lemieux,4
1456329,Phillip Glasser,Fievel Mousekewitz,Fievel,3
1456329,James Stewart,Wylie Burp,Burp,13
1456329,Catherine Cavadini,Tanya Mousekewitz,Tanya,21
1456329,Amy Irving,Miss Kitty,Kitty,3
1456329,John Cleese,Cat R. Waul,Waul,18
1456329,Jon Lovitz,T.R. Chula,Chula,0
23902011,Julie Benz,Johnny Prentiss,Johnny,8
163462,Larry Hagman,Eddie Coombes,Coombes,21
8545243,Francine Bergé,Soeur Sainte-Christine,Sainte-Christine,23
8545243,Anna Karina,Suzanne,Suzanne,6
8545243,Liselotte Pulver,Mme de Chelles,Chelle,16
8545243,Micheline Presle,Mme de Moni,Moni,24
25359124,Archie Panjabi,Saamiya Nasir,Nasir,15
25359124,Richard Schiff,Lenny,Lenny,13
25359124,Yigal Naor,Arshad El Masri,Arshad,3
25359124,Soraya Radford,Uzma,Uzma,16
25359124,Amit Shah,Rashid Nasir,Nasir,15
25359124,James Floyd,Gary Page,Page,8
26396405,Forest Whitaker,Fred Whitmore,Whitmore,8
26396405,Kiefer Sutherland,Denver Bayliss,Bayliss,21
878005,Suchao Pongwilai,Komtuan,Komtuan,1
878005,Wannakit Sirioput,Don,Don,20
7235995,Vijayashanti,Ganga,Ganga,14
685721,Jason Bateman,Todd Howard,Howard,21
685721,Kim Darby,Professor Brooks,Brooks,24
6691690,Nicole Munoz,Pamela Wagner,Pamela,17
685720,Robert De Niro,Monroe Stahr,Stahr,5
142443,Nicholas Bell,Ben Rosen,Rosen,15
142443,Armin Mueller-Stahl,Peter,Peter,21
10640149,Raakhee Gulzar,Deepa,Deepa,23
15538307,DeWitt Jennings,Captain Beegle,Beegle,4
15538307,Edna May Oliver,Hildegarde Withers,Withers,3
15538307,James Gleason,Inspector Oscar Piper,Piper,17
15538307,Lola Lane,Phyllis La Font,Font,7
15538307,Harry Ellerbe,Marvin 'Marvy' Deving,Deving,17
15538307,Chick Chandler,Pilot Dick French,French,1
15538307,Leo G. Carroll,Director Joseph B. Tate,Tate,14
3619129,Niall Beagan,Dermot Doyle,Doyle,7
3619129,Hugh McDonagh,Maurice Doyle,Doyle,7
3619129,Pierce Brosnan,Desmond Doyle,Doyle,7
3619129,Mairead Devlin,Charlotte Doyle,Doyle,7
3619129,Frank Kelly,Henry Doyle,Doyle,7
3619129,Julianna Margulies,Bernadette Beattie,Beattie,5
3619129,Stephen Rea,Michael Beattie,Beattie,5
445066,Ronny Cox,Dick Jones,Jones,6
445066,Nancy Allen,Officer Anne Lewis,Lewis,24
445066,Peter Weller,Officer Alex J. Murphy,Murphy,6
445066,Miguel Ferrer,Bob Morton,Morton,21
445066,Kurtwood Smith,Clarence J. Boddicker,Boddicker,9
4481850,Danny Dyer,Adam,Adam,3
4481850,Gillian Anderson,Alice,Alice,3
20760084,Dale Cornell,Carl Schulz,Schulz,18
20760084,Peter Newmeyer,Wilhelm Schulz,Schulz,18
20760084,Larry Olsen,Youngest Schulz Boy,Schulz,18
20760084,Gary Gray,Hugo Schulz,Schulz,18
20760084,Carl Esmond,Baron von Friesche,Friesche,6
2411122,Amisha Patel,Pooja Sharma/Pooja R. Verma,Pooja,6
2411122,Arjun Rampal,Rahul Verma,Rahul,17
2411122,Zayed Khan,Karan,Karan,3
3894411,Kenneth Cranham,Sir Nigel,Nigel,9
3894411,Albert Finney,Uncle Henry,Henry,16
3894411,Didier Bourdon,Francis Duflot,Duflot,5
3894411,Isabelle Candelier,Ludivine Duflot,Duflot,5
3894411,Rafe Spall,Kenny,Kenny,17
27223546,Jeremy Renner,Hansel,Hansel,10
27223546,Gemma Arterton,Gretel,Gretel,10
27223546,Peter Stormare,Berringer,Berringer,9
5192888,Humphrey Bogart,Andrew Morton,Morton,19
5192888,John Derek,Nick Romano,Romano,15
5192888,Candy Toxton,Adele Morton,Morton,19
19281170,Peter Lorre,Mr. Kentaro Moto,Moto,23
27253748,Dileep,Sivankutty,Sivankutty,22
1717731,Elijah Wood,Jones Dillon,Dillon,2
18004274,Mohanlal,Kadathanadan Ambadi,Ambadi,23
770083,Ed Harris,Charlie Dick,Dick,19
13926072,Amanda Tapping,Prof. Eva Soderstrom,Soderstrom,3
5574573,Prabhas Raju Uppalapati,Venkat,Venkat,3
5574573,Prakash Raj,Ranga Rao,Rao,2
5574573,T. Gopichand,Bhadranna,Bhadranna,23
18436536,Thandie Newton,Laura Wilson,Wilson,13
18436536,Oliver Platt,Carl Anheuser,Anheuser,17
18436536,Thomas McCarthy,Gordon Silberman,Silberman,13
18436536,Woody Harrelson,Charlie Frost,Frost,21
18436536,Danny Glover,President Thomas Wilson,Wilson,13
18436536,Morgan Lily,Lilly Curtis,Curtis,14
18436536,Beatrice Rosen,Tamara,Tamara,17
18436536,Johann Urb,Sasha,Sasha,17
18436536,Jimi Mistry,Dr. Satnam Tsurutani,Tsurutani,1
18436536,Chin Han,Tenzin,Tenzin,14
106262,Helen Hunt,Darcy Maguire,Darcy,7
106262,Marisa Tomei,Lola,Lola,5
106262,Alan Alda,Dan Wanamaker,Dan,24
106262,Lauren Holly,Gigi,Gigi,2
106262,Judy Greer,Erin the File Girl,Erin,12
106262,Bette Midler,Dr. J.M. Perkins,Perkins,0
17873069,Robert Goulet,Paul Benton,Benton,4
17873069,Andy Williams,Warren Palmer,Palmer,6
453573,Candice Bergen,Kathy Maribel 'Cresta' Lee,Lee,3
1007009,Dudley Moore,Carl Denham,Denham,18
1007009,Dudley Moore,King Kong,Kong,23
2100492,Sean Connery,Dr. Robert Campbell,Campbell,6
2100492,Lorraine Bracco,Dr. Rae Crane,Crane,16
15871712,Devon Bostick,Maurie Balfour,Balfour,22
993791,Juliane Köhler,Eva Braun,Braun,17
993791,Matthias Habich,Prof. Dr. Werner Haase,H,19
993791,André Hennicke,SS-Brigadeführer Wilhelm Mohnke,Mohnke,20
4187434,Erika Scheimer,Snow White,White,3
4187434,Arte Johnson,Brawny,Brawny,20
4187434,Charlie Bell,Grunyon,Grunyon,18
32255889,Hal Holbrook,Joseph Bundy,Joseph,9
32255889,Courteney Cox,Nora Bundy,Nora,2
12576808,Katey Sagal,Turanga Leela,Leela,14
12576817,Katey Sagal,Turanga Leela,Leela,4
23944914,Aidan Gillen,Patrick,Patrick,3
21350474,James C. Victor,Eddie Vigoda,Eddie,24
21350474,William Lee Scott,Jackson,Jackson,24
21350474,Marc Macaulay,Father Francis,Francis,8
21350474,Lucille Soong,Nhung Chan,Chan,12
21350474,Edrick Browne,Leon,Leon,4
21350474,Lawrence Turner,Coogan,Coogan,13
680361,Kelly Bishop,Marjorie Houseman,Houseman,21
680361,Jerry Orbach,Dr. Jake Houseman,Houseman,21
680361,Jack Weston,Max Kellerman,Kellerman,18
680361,Lonny Price,Neil Kellerman,Kellerman,18
680361,Max Cantor,Robbie Gould,Gould,14
19787914,Emma Roberts,Jill Kessler,Jill,3
19787914,Courteney Cox,Gale Weathers,Gale,24
19787914,Hayden Panettiere,Kirby Reed,Reed,23
19787914,Alison Brie,Rebecca Walters,Walters,7
19787914,Aimee Teegarden,Jenny Randall,Randall,8
19787914,Brittany Robertson,Marnie Cooper,Cooper,11
30542998,Jyothirmayi Nishanth,Meera Vishwanath,Meera,12
190405,Ingrid Bergman,Anastasia,Anastasia,20
190405,Yul Brynner,General Sergei Pavlovich Bounine,Bounine,20
190405,Ingrid Bergman,Anna Koreff,Anna,6
2969042,Thomas Dekker,Littlefoot,Littlefoot,6
4696764,John Wayne,Lt. Tom Wayne,Wayne,24
26511794,Kalabhavan Mani,Black,Black,23
22144721,Robert Downey Jr.,Tony Stark,Stark,13
22144721,Gwyneth Paltrow,Pepper Potts,Potts,6
22144721,Sam Rockwell,Justin Hammer,Hammer,1
22144721,Clark Gregg,Agent Coulson,Coulson,5
22144721,John Slattery,Howard Stark,Stark,13
22144721,Garry Shandling,Senator Stern,Stern,6
22144721,Mickey Rourke,Ivan Vanko,Vanko,23
22144721,Scarlett Johansson,Natasha Romanoff,Romanoff,11
165106,Spencer Tracy,Richard Sumner,Sumner,3
8153846,Gérard Darmon,Le commissaire Bialès,Bial,11
3658781,Yasmine Bleeth,Jackie Ivers,Ivers,18
31384964,Vineeth,Munna,Munna,6
31384964,Vineeth,Unni,Unni,14
31384964,Jagathi Sreekumar,Kadalas,Kadalas,3
31384964,Innocent Vincent,Kannas,Kannas,3
31384964,Charmila,Laila,Laila,23
31384964,M. G. Soman,Munna's Father,Munna,6
31384964,Sukumari,Chandrika's Mother,Chandrika,6
31384964,Kalpana,Chandrika,Chandrika,6
77643,Cary Grant,Leopold Dilg - Joseph,Dilg,3
142457,Kevin Spacey,Jack Vincennes,Vincennes,17
142457,Russell Crowe,Bud White,White,18
142457,Guy Pearce,Ed Exley,Exley,23
142457,James Cromwell,Dudley Smith,Smith,4
142457,Kim Basinger,Lynn Bracken,Bracken,15
142457,David Strathairn,Pierce Patchett,Patchett,1
142457,Danny DeVito,Sid Hudgens,Hudgens,4
142457,Paul Guilfoyle,Mickey Cohen,Cohen,14
142457,Graham Beckel,Dick Stensland,Stensland,9
17611985,Hatice Aslan,Hacer,Hacer,6
17611985,Ercan Kesal,Servet,Servet,3
3990322,John Garfield,Harry Morgan,Morgan,3
3990322,Patricia Neal,Leona Charles,Charles,15
3990322,Wallace Ford,F.R. Duncan,Duncan,17
3990322,Sherry Jackson,Amelia Morgan,Morgan,3
3990322,Donna Jo Boyce,Connie Morgan,Morgan,3
6720263,Janet Leigh,Wally Cook,Cook,6
10915095,Katherine Heigl,Nicole,Nicole,13
5875250,Brett Butler,Tarnower Ex #1,Tarnower,17
5875250,Ellen Burstyn,Former Tarnower Steady,Tarnower,17
5875250,Chloë Sevigny,Lynne Tryforos,Tryforos,12
186856,David Warner,Keith Jennings,Jennings,23
186856,Patrick Troughton,Father Brennan,Brennan,13
186856,Martin Benson,Father Spiletto,Spiletto,8
186856,Billie Whitelaw,Mrs. Baylock,Baylock,3
3470692,Christopher Walken,Marcus Portius Cato,Cato,23
5945009,Juhi Chawla,Neha,Neha,9
5945009,Aamir Khan,Rohan,Rohan,15
5945009,Rajnikanth,Munna,Munna,19
5945009,Pooja Bedi,Ganga,Ganga,19
5945009,Archana Joglekar,Razia,Razia,8
15463100,Daryl Hannah,Stella,Stella,13
3395769,Jimmy Bennett,Roo,Roo,3
8983787,Carlos Gómez,Umberto Macias,Macias,1
8983787,Emilie de Ravin,Frankie,Frankie,19
3478537,Hrithik Roshan,Jalaluddin Muhammad Akbar,Akbar,1
3388805,Randy Quaid,Lieutenant Vincent Bracey,Bracey,15
5600770,Pell James,Malerie,Malerie,4
5600770,Paul Dano,Paul,Paul,3
5600770,Laura Harring,Twyla,Twyla,3
5600770,Gael García Bernal,Elvis,Elvis,3
7334454,Kajol,Reshma,Reshma,3
7334454,Aruna Irani,Dai Ma,Ma,21
25981715,Peter Dinklage,Mr. Townsend,Townsend,7
25981715,Steve Buscemi,John,John,3
25981715,Romany Malco,Virgil,Virgil,18
25981715,Sarah Silverman,Jill,Jill,13
21664006,Claudia Hübschmann,Frau Silberstein,Silberstein,9
6141751,Anika Noni Rose,Princess Tiana,Tiana,3
6141751,Keith David,Dr. Facilier,Facilier,17
6141751,Bruno Campos,Prince Naveen,Naveen,21
6141751,Terrence Howard,James,James,8
6141751,Jim Cummings,Ray,Ray,17
6141751,Michael-Leon Wooley,Louis,Louis,19
6141751,Jennifer Cody,Charlotte LaBouff,Bouff,5
6141751,Peter Bartlett,Lawrence,Lawrence,13
11549218,Mel Blanc,Sylvester,Sylvester,3
1199638,Jason Robards,Howard Hughes,Hughes,16
24543179,Malcolm McDowell,Dr. Calico,Calico,0
24543179,Mark Walton,Rhino,Rhino,3
365039,David Schwimmer,Frank Martin,Frank,6
365039,Jacqueline Obradors,Angelica,Angelica,6
365039,Allison Janney,"Marjorie, Robin's Boss",Robin,6
365039,Amy Sedaris,Robin's Secretary,Robin,6
438548,Miranda Richardson,Lady Elizabeth,Elizabeth,5
438548,Colin Firth,William Shakespeare,Shakespeare,13
438548,Tony Robinson,Baldrick,Baldrick,3
3662683,Hugh Grant,Martin Tweed,Tweed,10
3662683,Dennis Quaid,President Staton,Staton,0
3662683,Jennifer Coolidge,Martha Kendoo,Kendoo,3
3662683,Sam Golzari,Omer,Omer,4
3662683,Tony Yalda,Iqbal Riza,Iqbal,20
1353277,Jeffrey Hunter,Jesus,Jesus,4
1353277,Rita Gam,Herodias,Herod,17
1353277,Rip Torn,Judas Iscariot,Iscariot,10
31531430,Marilu Henner,Carol,Carol,6
670226,Thandie Newton,Dame Vaako,Vaako,4
670226,Karl Urban,Vaako,Vaako,4
670226,Nick Chinlund,Toombs,Toombs,11
670226,Colm Feore,Lord Marshal,Marshal,4
670226,Keith David,Imam,Imam,17
670226,Alexa Davalos,Kyra,Kyra,4
28763446,Michael Vartan,Danny Delanay,Danny,20
28763446,Cliff Curtis,Emilio,Emilio,14
28763446,Lennie James,Special Agent Ross,Ross,17
30476775,Kajal Aggarwal,Anjali,Anjali,14
2457899,Shashi Kapoor,"Ravi Malhotra, Engineer",Ravi,7
2457899,Iftekhar,Mr. Singh,Singh,5
2457899,Raakhee Gulzar,Dr. Sudha Sen,Sen,24
2457899,Sudha Chopra,Mrs. Singh,Singh,5
32661656,NTR Jr,Tony,Tony,3
32661656,Tamanna Bhatia,Niharika,Niharika,6
32661656,Payal Ghosh,Chitra,Chitra,3
32661656,Adhvik Mahajan,Rakesh,Rakesh,1
2980843,Katherine Heigl,Marty  Claridge,Claridge,21
2980843,Skye McCole Bartusiak,Missie Davis,Davis,2
2980843,Oliver Macready,Aaron Claridge,Claridge,21
2980843,Dale Midkiff,Clark Davis,Davis,2
3264802,Akshay Kumar,Guru Gulab Khatri,Khatri,8
3264802,Rahul Dev,Vikrant,Vikrant,22
3264802,Suniel Shetty,Yeda Anna,Anna,3
3264802,Preeti Jhangiani,Preeti,Preeti,13
3264802,Aftab Shivdasani,Dr. Anmol Acharya,Anmol,21
22410200,Shane West,Tom Craig,Craig,1
14615533,Moe Howard,Moe,Moe,6
11448113,Ice Cube,Craig,Craig,16
11448113,Mike Epps,Day-Day,Day-Day,3
11448113,K. D. Aubert,Donna,Donna,18
11448113,John Witherspoon,Willie Jones,Willie,8
11448113,Katt Williams,Money Mike,Mike,23
11448113,Terry Crews,Damon,Damon,3
11448113,Bebe Drake,Mrs. Pearly,Pearly,6
11448113,Don 'D.C.' Curry,Uncle Elroy,Elroy,24
11117479,Mel Blanc,Cecil Turtle,Cecil,20
14000171,Daniel Wu,Jason,Jason,9
14000171,Gillian Chung,Natalie Yue,Natalie,8
31972917,Mehcad Brooks,Niles,Niles,17
31972917,Serinda Swan,Emily,Emily,3
31972917,Dillon Casey,Oscar,Oscar,21
31972917,Lauren Schneider,Karen Parker,Karen,3
31972917,Aaron Hill,Randy Parker,Randy,17
31972917,Amanda Fuller,Beth,Beth,17
31972917,Pruitt Taylor Vince,Grover,Grover,9
999394,Tom Hollander,Cutler Beckett,Beckett,15
999394,Jack Davenport,Norrington,Norrington,11
999394,Bill Nighy,Davy Jones,Jones,24
999394,Jonathan Pryce,Governor Weatherby Swann,Swann,1
999394,Kevin McNally,Joshamee Gibbs,Gibbs,6
999394,Naomie Harris,Tia Dalma,Dalma,6
999394,Geoffrey Rush,Hector Barbossa,Barbossa,4
90039,Patricia Arquette,Nancy Coplin,Coplin,21
90039,Mary Tyler Moore,Pearl Coplin,Coplin,21
90039,Ben Stiller,Mel,Mel,3
90039,Josh Brolin,Agent Tony Kent,Tony,3
90039,Téa Leoni,Tina Kalb,Tina,21
226198,Bill Pullman,Walter,Walter,19
226198,Rosie O'Donnell,Becky,Becky,6
226198,Gaby Hoffmann,Jessica,Jessica,15
226198,David Hyde Pierce,Dennis Reed,Reed,18
226198,Frances Conroy,Irene Reed,Reed,18
24158497,Paul Sorvino,Lou Friedlander,Friedlander,0
30462894,Amitabh Bachchan,Prabhakar Anand,Anand,13
30462894,Prateek Babbar,Sushant Seth,Sushant,24
30462894,Tanvi Azmi,Kavita P. Anand,Anand,13
16490854,Dhanush,Radhakrishnan,Radhakrishnan,18
16490854,Tamanna Bhatia,Gayatri Reddy,Reddy,18
16490854,Vivek,Assault Arumugam,Arumugam,11
16490854,Sayaji Shinde,Rami Reddy,Reddy,18
16490854,Atul Kulkarni,Kasi Anandan,Anandan,17
11455154,Anamaria Marinca,Otilia,Otilia,3
11455154,Alexandru Potocean,Adi Radu,Adi,6
11455154,Vlad Ivanov,Viarel 'Domnu' Bebe,Bebe,7
1005650,Anne Hathaway,Jean Sabin,Jean,6
26482542,Navya Nair,Sneha,Sneha,6
4264016,John Cassavetes,Gus Demetri,Gus,6
15354287,Victoria Justice,Betsy,Betsy,12
4410064,Salman Khan,Prem Kapoor,Prem,21
4410064,Raveena Tandon,Nisha,Nisha,16
3038177,Priyanka Chopra,"Simran ""Simmi"" Ahuja",Simmi,23
3038177,Nana Patekar,Chandrakant 'Chandru' Parekh,Chandru,14
3038177,Hayat Asif,Chandru's Man 1,Chandru,14
2217354,Edward Burns,Mickey Fitzpatrick,Mickey,6
2217354,Mike McGlone,Francis Fitzpatrick,Francis,6
2217354,Maxine Bahns,Hope,Hope,3
2217354,Jennifer Aniston,Renee Donati Fitzpatrick,Renee,23
2217354,Cameron Diaz,Heather,Heather,3
971217,Samuel L. Jackson,John Mills,Mills,16
971217,Andy García,Mike Delmarco,Delmarco,11
5089524,Nirupa Roy,Fatima,Fatima,22
5089524,Raakhee Gulzar,Kaamna,Kaamna,21
5089524,Amjad Khan,Dilawar,Dilawar,17
5089524,Amitabh Bachchan,Sikandar,Sikandar,3
5089524,Vinod Khanna,Vishal Anand,Vishal,3
29594386,Vivica A. Fox,Connie Simms,Simms,5
29594386,Shemar Moore,Emory Simms,Simms,5
8002440,Bill Bixby,Dr. David Bruce Banner,David,14
8002440,John Rhys-Davies,Wilson Fisk,Fisk,4
13281178,Anthony Newley,Dick,Dick,3
13281178,Petula Clark,Grimstone's Daughter,Grimstone,2
2967115,Keanu Reeves,Conor O'Neill,O'Neill,3
11517368,Joan Crawford,Betty Channing,Channing,4
10377382,James Edwards,Private Peter Moss,Moss,10
10377382,Frank Lovejoy,Sergeant Mingo,Mingo,17
10377382,Lloyd Bridges,Finch,Finch,4
33417831,Justus von Dohnányi,Bruce Berger,Berger,12
33417831,Wotan Wilke Möhring,Roland Feldberg,Feldberg,8
33417831,Nadja Uhl,Susanne Feldberg,Feldberg,8
33417831,Maxim Mehmet,Philip Henrion,Henrion,8
33417831,Florian David Fitz,Niklas Michalke,Michalke,15
33417831,Til Schweiger,Jerome Ades,Ades,1
9919820,Jo Hartley,Coleen,Coleen,18
4123241,Emmy Rossum,Nola,Nola,6
4123241,Mary McDonnell,Margaret Langworthy,Margaret,19
29161786,Claudia Cardinale,Signora Enrica,Enrica,14
27063955,Ellen Page,Libby,Libby,3
27063955,Liv Tyler,Sarah Helgeland,Sarah,21
27063955,Kevin Bacon,Jacques,Jacques,22
27063955,Paul T. Taylor,Frank Sr.,Frank,3
14421091,John C. Reilly,Larten Crepsley,Crepsley,6
14421091,Josh Hutcherson,Steve Leonard,Steve,23
14421091,Jessica Carlson,Rebecca,Rebecca,4
14421091,Michael Cerveris,Mr. Tiny,Tiny,3
14421091,Morgan Saylor,Annie Shan,Shan,3
14421091,Colleen Camp,Mrs. Shan,Shan,3
14421091,Willem Dafoe,Gavner Purl,Purl,6
14421091,Don R. McManus,Mr. Shan,Shan,3
26463418,Sam Milby,Nico Borromeo,Borromeo,0
26463418,Anne Curtis,Sasa Sanchez,Sanchez,10
6672250,James Booth,Charlie Gooding,Charlie,6
6672250,Barbara Windsor,Maggie Gooding,Maggie,21
6672250,George Sewell,Bert,Bert,20
21412109,Phill Lewis,Justin Cook,Cook,3
21412109,CCH Pounder,Renee Cook,Cook,3
21412109,Thalmus Rasulala,Marshall Cook,Cook,3
11894802,Christian Slater,Taylor,Taylor,24
441280,Richard O'Brien,Xilus,Xilus,10
441280,Thora Birch,Empress Savina,Savina,14
26304324,Mohanlal,Sreekumar,Sreekumar,2
23658166,Rick Hammontree,Grayson Osterman,Osterman,14
23658166,Gregory McClure,Broderick Kands,Kands,12
10466696,Yasmine Elmasri,Nisrine,Nisrine,11
10466696,Joanna Moukarzel,Rima,Rima,14
10466696,Gisèle Aouad,Jamale,Jamale,13
10466696,Sihame Haddad,Rose,Rose,24
1055466,Richard Gere,Martin Vail,Vail,6
1055466,Laura Linney,Janet Venable,Venable,10
1055466,John Mahoney,Shaughnessy,Shaughnessy,9
1055466,Terry O'Quinn,Bud Yancy,Yancy,12
7014201,Jim Varney,Ernest,Ernest,21
570240,Haruo Nakajima,Godzilla,Godzilla,17
570240,Kenji Sahara,Kenkichi 'Tack' Miki,Miki,21
570240,Hideyo Amamoto,Shinpei Inami,Inami,10
570240,Tomonori Yazaki,Ichirô Miki,Miki,21
11351598,Basil Rathbone,Sherlock Holmes,Holmes,17
11351598,Nigel Bruce,Doctor Watson,Watson,13
11351598,Dennis Hoey,Inspector Lestrade,Lestrade,15
5778040,Shreyas Talpade,Pappu Master,Pappu,3
5778040,Kirron Kher,Bela Makhija,Makhija,9
5778040,Asawari Joshi,Mrs. Rajesh Kapoor,Kapoor,22
5778040,Deepika Padukone,Sandy,Sandy,3
5778040,Shahrukh Khan,Om Kapoor,Kapoor,22
4506211,Victoria Rowell,Cora D,Cora,6
4506211,Xander Berkeley,Alexander Willis,Willis,23
4506211,Temuera Morrison,Axel,Axel,8
4506211,Steve Railsback,Colonel Pryzer,Pryzer,16
19968061,Vanessa Marano,Samantha Combs,Samantha,1
22278175,Basil Rathbone,Lord Arthur Dilling,Dilling,1
23982633,Liz Daniels,Kath Brown,Brown,22
23982633,Emily Mortimer,D.I. Alice Frampton,Frampton,18
23982633,Charlie Creed-Miles,D.S. Terry Hicock,Hicock,4
23982633,David Bradley,Leonard Attwell,Attwell,17
23982633,Iain Glen,S.I. Childs,Childs,6
23982633,Jack O'Connell,Marky,Marky,10
23982633,Jamal Downey,Carl,Carl,17
23982633,Lee Oakes,Dean Saunders,Saunders,14
23982633,Joseph Gilgun,Kenny,Kenny,10
23982633,Liam Cunningham,Sid Rourke,Rourke,1
23982633,Forbes KB,Troy Martindale,Martindale,4
23982633,Claire Hackett,Jean Winters,Winters,1
9169267,Konkona Sen Sharma,"Kaju ""Amu""",Kaju,3
31614378,Nathaniel Parker,Det. Morton,Morton,17
31614378,Megahn Perry,Simone Demarchi,Simone,4
20402406,Nicolas Cage,Behman von Bleibruck,Bleibruck,9
20402406,Ron Perlman,Felson,Felson,17
20402406,Barna Illyés,Cardinal's Priest,Cardinal,13
11604278,Joan Crawford,Marcia Townsend Warren,Marcia,21
26969495,Alexander Skarsgård,Moomintroll,Moomintroll,3
2862798,Miguel A. Núñez Jr.,Young Little Richard,Richard,12
2862798,Halle Berry,Zola Taylor,Taylor,11
2862798,Larenz Tate,Frankie Lymon,Lymon,0
2862798,Ben Vereen,Richard Barrett,Richard,12
23759625,Danny DeVito,Cathkart,Cathkart,21
1749093,Wayne Knight,Tantor,Tantor,15
1749093,Glenn Close,Kala,Kala,3
1749093,Brian Blessed,Clayton,Clayton,17
1749093,Nigel Hawthorne,Professor Archimedes Q. Porter,Porter,6
1749093,Lance Henriksen,Kerchak,Kerchak,17
2117473,Brad Garrett,Fred Bedderhead,Bedderhead,6
2117473,Eli Marienthal,Dex Barrington,Barrington,14
2117473,Diedrich Bader,Ted Bedderhead,Bedderhead,6
20479465,Abhay Deol,Lovinder 'Lucky' Singh,Singh,7
20479465,Neetu Chandra,Sonal,Sonal,12
20479465,Anurag Arora,Devender Singh,Singh,7
12267883,Elisha Cuthbert,Venessa Parks,Venessa,17
12267883,Christian Slater,Bob Maconel,Maconel,6
21513056,James Farentino,Barry Kaufman,Kaufman,6
21513056,Kathryn Harrold,Suzie Kaufman,Kaufman,6
21513056,Stephen Elliott,Abe Kaufman,Kaufman,6
24522784,Saloni Aswani,Aparna,Aparna,19
32529107,Gary Coleman,Joey Seymour,Joey,21
6107147,Charlotte Rampling,Ellen,Ellen,21
6107147,Karen Young,Brenda,Brenda,9
652432,Sammo Hung,Fei,Fei,3
3093681,Ricardo Montalbán,Ironshirt,Ironshirt,19
30348021,Borys Szyc,Jez Jerzy,Jerzy,3
30348021,Maciej Maleńczuk,Prostytutka Lilka,Lilka,3
30348021,Sokol,Stefan,Stefan,3
30348021,Michal Koterski,Zenek,Zenek,3
30348021,Krystyna Tkacz,Stefan's mother,Stefan,3
1829909,Isha Sharvani,Lakshmi,Lakshmi,2
2352505,Pam Grier,Pearl,Pearl,3
2352505,Michael T. Weiss,Lupovich,Lupovich,10
2352505,Merwin Mondesir,Bill Peet,Bill,3
2352505,Khalil Kain,Patrick Peet,Patrick,23
