ID,Movie name,Movie languages,Movie countries,Movie genres,Movie release year,averageRating,numVotes,winner,nominated,Movie release era
8869124,The Great K & A Train Robbery,Silent film,United States of America,"['Silent film', 'Indie', 'Detective', 'Detective fiction', 'Black-and-white', 'Western']",1926.0,6.4,357,0,0,196.0
6607195,Autumn in New York,English Language,United States of America,"['Romantic drama', 'Romance Film', 'Drama', 'Medical fiction']",2000.0,5.6,26891,0,1,200.0
11234346,Saturday the 14th Strikes Back,English Language,United States of America,"['Cult', 'Parody', 'Horror', 'Comedy']",1988.0,3.1,654,0,1,200.0
14778926,Cyborg 2087,English Language,United States of America,['Science Fiction'],1966.0,5.2,551,0,0,201.0
8153108,Holi,Hindi Language,India,"['Drama', 'Art film', 'Comedy']",1985.0,7.0,596,0,0,200.0
13822777,The Other End of the Line,English Language,United States of America,"['Romantic comedy', 'Romance Film', 'Drama', 'Comedy']",2008.0,6.1,6126,0,0,
17529919,Tarzan and the Valley of Gold,English Language,United States of America,"['Jungle Film', 'Adventure']",1966.0,5.8,545,0,0,199.0
17793137,Lovely But Deadly,English Language,United States of America,"['Action', 'Martial Arts Film']",1981.0,4.1,349,0,0,197.0
535532,Prick Up Your Ears,English Language,England,"['LGBT', 'Biography', 'Indie', 'Biopic [feature]', 'Comedy-drama', 'Gay', 'Gay Interest', 'Drama', 'Comedy', 'Gay Themed', 'Biographical film', 'Tragicomedy']",1987.0,7.1,6209,1,2,195.0
12848109,Imitation General,English Language,United States of America,"['Comedy', 'War film']",1958.0,6.5,718,0,0,200.0
7671718,Scent of Mystery,English Language,United States of America,"['Crime Fiction', 'Mystery', 'Adventure']",1960.0,5.5,377,0,1,194.0
692682,A Walk on the Moon,English Language,United States of America,"['Romantic drama', 'Romance Film', 'Drama', 'Indie', 'Period piece']",1999.0,5.9,34,1,1,199.0
24188674,Return to Peyton Place,English Language,United States of America,['Drama'],1961.0,5.9,921,1,3,194.0
31557,"The Good, the Bad and the Ugly",Italian Language,Spain,"['World cinema', 'Epic Western', 'Spaghetti Western', 'Action/Adventure', 'Revisionist Western', 'Western', 'War film', 'Action']",1966.0,6.7,30,0,0,198.0
22216,"O Brother, Where Art Thou?",English Language,France,"['Parody', 'Crime Fiction', 'Buddy film', 'Adventure', 'Crime Comedy', 'Road movie', 'Americana', 'Action/Adventure', 'Comedy', 'Music', 'Action']",2000.0,7.7,312653,1,2,200.0
31403303,Elles,French Language,France,['Drama'],2011.0,5.6,7157,1,1,197.0
24237690,Bran Nue Dae,English Language,Australia,"['Romantic comedy', 'World cinema', 'Road movie', 'Period piece', 'Musical', 'Coming of age', 'Comedy', 'Drama', 'Romantic drama', 'Romance Film', 'Teen']",2010.0,6.2,1934,1,1,201.0
5319784,Bill,English Language,United States of America,"['Biographical film', 'Drama']",1981.0,8.6,36,0,1,197.0
7413271,Sundown: The Vampire in Retreat,English Language,United States of America,"['Action/Adventure', 'Western', 'Horror', 'Comedy', 'Supernatural']",1990.0,6.1,3109,0,0,196.0
20260520,Rhythm on the Range,English Language,United States of America,"['Musical', 'Western', 'Black-and-white', 'Comedy']",1936.0,6.2,343,0,0,200.0
6690845,The Amazing Transparent Man,English Language,United States of America,"['Thriller', 'Science Fiction', 'Indie', 'Black-and-white', 'Action Thrillers', 'Suspense', 'Crime Thriller']",1960.0,4.1,2527,0,0,197.0
22124905,Sniffles and the Bookworm,English Language,United States of America,"['Short Film', 'Comedy', 'Animation']",1939.0,6.3,260,0,0,193.0
28170419,Women Without Men,English Language,United States of America,"['Crime Fiction', 'Drama']",1956.0,6.4,10,0,0,191.0
4682853,Muthal Mariyathai,Tamil Language,India,[],1985.0,7.8,470,0,0,200.0
4391376,The Ghost in the Invisible Bikini,English Language,United States of America,"['Fantasy', 'Comedy', 'Heavenly Comedy', 'Beach Film']",1966.0,4.5,1256,0,1,197.0
14827680,The House of Darkness,Silent film,United States of America,"['Short Film', 'Silent film', 'Drama', 'Indie', 'Black-and-white']",1913.0,6.1,348,0,0,200.0
8772252,Tridev,Hindi Language,India,"['World cinema', 'Crime Drama', 'Action/Adventure', 'Musical', 'Drama', 'Bollywood']",1989.0,6.5,2093,0,0,
8374281,The Final Sanction,English Language,United States of America,"['Science Fiction', 'Action', 'Adventure', 'War film']",1990.0,4.3,180,0,0,
13344637,Two Daughters of Eve,Silent film,United States of America,"['Short Film', 'Silent film', 'Drama', 'Indie', 'Black-and-white']",1912.0,7.0,26,0,0,200.0
21781488,Boy A,English Language,United Kingdom,"['Crime Fiction', 'Romance Film', 'Drama', 'Indie']",2008.0,7.6,37924,0,0,
14732668,The Road to Yesterday,Silent film,United States of America,"['Silent film', 'Indie', 'Black-and-white', 'Fantasy', 'Drama', 'Romance Film', 'Action']",1925.0,6.3,166,0,0,
15642630,Porky's Last Stand,English Language,United States of America,"['Short Film', 'Family Film', 'Comedy film', 'Animation']",1940.0,6.5,225,0,0,198.0
1531941,She's Having a Baby,English Language,United States of America,"['Romantic comedy', 'Comedy-drama', 'Drama', 'Comedy', 'Romance Film', 'Domestic Comedy']",1988.0,5.9,13045,0,1,194.0
21934228,Murder by Contract,English Language,United States of America,"['Crime Fiction', 'Thriller', 'Black-and-white', 'Drama', 'Crime Thriller', 'Whodunit', 'Film noir']",1958.0,7.3,3709,0,0,197.0
17960516,Chatur Singh Two Star,Hindi Language,India,"['Action', 'Comedy']",2011.0,1.8,679,0,0,195.0
19036260,Jeannie,English Language,England,"['Romance Film', 'Drama', 'Comedy']",1943.0,7.1,87,0,0,
23395906,Adieu Bonaparte,French Language,France,['Historical drama'],1985.0,6.2,333,0,0,192.0
61175,The Thin Man,English Language,United States of America,"['Crime Fiction', 'Comedy Thriller', 'Mystery', 'Drama', 'Comedy', 'Romance Film']",1934.0,7.1,252,0,0,200.0
10249841,Aishwarya,Kannada Language,India,['Romance Film'],2006.0,7.1,10,0,0,197.0
15886402,The Final Destination,English Language,United States of America,"['Thriller', 'Teen', 'Horror', 'Slasher', 'Auto racing']",2009.0,5.1,107311,0,0,196.0
5083290,The Split,English Language,United States of America,['Crime Fiction'],1968.0,7.8,8129,0,0,195.0
28360011,The Aurora Encounter,English Language,United States of America,"['Thriller', 'Science Fiction', 'Family Film', 'Western']",1986.0,4.4,311,0,0,197.0
471532,It's My Body,English Language,United States of America,"['Pornographic movie', 'Drama', 'Adult']",1985.0,6.9,225,0,0,199.0
6167400,Twist,English Language,Canada,"['LGBT', 'Drama', 'Indie', 'Gay']",2003.0,4.2,2741,0,0,198.0
10776379,Apradh,Hindi Language,India,"['Musical', 'Drama', 'Bollywood', 'World cinema']",1972.0,7.1,83,0,0,201.0
4219387,North Shore,English Language,United States of America,"['Adventure', 'Sports', 'Drama', 'Romantic drama', 'Romance Film', 'Teen']",1987.0,6.5,2723,0,0,195.0
9834441,Harry Potter and the Deathly Hallows: Part I,English Language,United States of America,"['Adventure', 'Mystery', 'Drama', 'Fantasy', 'Family Film', 'Action']",2010.0,5.8,695,1,7,196.0
9981186,Rosalie Goes Shopping,English Language,United States of America,"['Parody', 'Satire', 'Comedy', 'Domestic Comedy']",1989.0,5.7,1024,0,0,
23223276,Women Talking Dirty,English Language,United Kingdom,"['Romantic comedy', 'Indie', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",1999.0,6.1,746,0,1,199.0
22532743,The Strike,Swedish Language,Sweden,"['Silent film', 'Drama', 'Black-and-white']",1914.0,8.7,3600,0,0,200.0
5806720,The Quiet Earth,English Language,Australia,"['Thriller', 'Science Fiction', 'Indie', 'World cinema', 'Doomsday film', 'Existentialism', 'Mystery', 'Apocalyptic and post-apocalyptic fiction', 'Drama', 'Disaster']",1985.0,6.7,26345,0,0,
19506240,Der brænder en ild,Danish Language,Denmark,['Family Film'],1962.0,5.7,135,0,0,200.0
100274,Hudson Hawk,English Language,United States of America,"['Crime Fiction', 'Parody', 'Crime Comedy', 'Caper story', 'Action Comedy', 'Action/Adventure', 'Comedy', 'Action']",1991.0,5.7,57062,0,1,201.0
1776723,The Tomb of Ligeia,English Language,United States of America,"['Thriller', 'Horror', 'Costume drama', 'Gothic Film', 'Period piece', 'Drama', 'Costume Horror']",1965.0,6.4,6324,0,0,199.0
20844864,Machine,American English,United States of America,"['Crime Fiction', 'Drama']",2007.0,6.4,159,0,0,191.0
8502243,Switched at Birth,English Language,United States of America,['Drama'],1991.0,6.8,811,0,0,200.0
11407333,Combat Shock,English Language,United States of America,"['Crime Fiction', 'Thriller', 'Horror', 'Crime Drama', 'Action/Adventure', 'Drama', 'War film', 'Action']",1986.0,6.3,2987,0,0,198.0
576208,Hiding Out,English Language,United States of America,"['Crime Fiction', 'Thriller', 'Indie', 'Comedy Thriller', 'Action/Adventure', 'Drama', 'Comedy', 'Crime Thriller', 'Action', 'Teen']",1987.0,6.3,3874,0,0,200.0
1401046,The Keep,English Language,United States of America,"['War film', 'Horror', 'Supernatural']",1983.0,5.7,12951,0,0,196.0
29836867,Blade in Hong Kong,English Language,United States of America,"['Action', 'Adventure']",1985.0,5.8,48,0,0,
9932514,Maid to Order,English Language,United States of America,"['Romantic comedy', 'Romance Film', 'Fantasy', 'Comedy']",1987.0,5.5,3494,0,1,200.0
24002718,Prague,English Language,France,['Drama'],1992.0,6.4,5,0,0,200.0
5566075,Red Hot Romance,English Language,United States of America,"['Romantic comedy', 'Silent film', 'Indie', 'Black-and-white', 'Comedy']",1922.0,4.9,30,0,0,193.0
22004011,Bari Theke Paliye,Bengali Language,India,['Drama'],1958.0,8.1,242,0,0,201.0
19599776,Lo scapolo,Italian Language,Spain,['Comedy'],1955.0,6.4,410,0,0,
8267711,Perils of Nyoka,English Language,United States of America,"['Action', 'Adventure', 'Black-and-white', 'Movie serial']",1942.0,7.3,166,0,0,196.0
7139673,The Sign of the Cross,English Language,United States of America,"['Crime Fiction', 'Costume drama', 'Roadshow theatrical release', 'Epic', 'Black-and-white', 'Period piece', 'Pre-Code', 'Drama']",1932.0,5.9,57,0,1,200.0
10502718,Hot Potato,English Language,United States of America,"['Blaxploitation', 'Action', 'Martial Arts Film']",,7.1,31,0,0,199.0
12494928,Stripped to Kill,English Language,United States of America,"['Crime Fiction', 'Thriller', 'Mystery', 'Erotic thriller', 'Suspense', 'Crime Thriller', 'Sexploitation']",1987.0,4.9,1525,0,0,200.0
31029311,La reina del mambo,Spanish Language,Mexico,['Musical'],1950.0,6.9,10,0,0,195.0
14487270,Agent trouble,French Language,France,"['Thriller', 'Mystery', 'Psychological thriller']",1987.0,6.1,387,0,0,200.0
28194360,Happy Few,French Language,France,"['Romance Film', 'Drama']",2010.0,5.6,1865,0,0,196.0
11203125,The Deep Six,English Language,United States of America,"['Combat Films', 'Drama', 'War film']",1958.0,6.0,470,0,1,197.0
6277345,Restless Natives,English Language,United Kingdom,"['Cult', 'Black comedy', 'Crime Comedy', 'Comedy']",1985.0,6.8,1808,0,1,199.0
18235376,Daffy Rents,English Language,United States of America,"['Short Film', 'Family Film', 'Animation']",1966.0,5.7,157,0,0,194.0
547448,Starsky & Hutch,Korean Language,United States of America,"['Thriller', 'Parody', 'Buddy film', 'Crime Fiction', 'Comedy', 'Action']",2004.0,7.1,78,0,1,193.0
18413278,Ghost Voyage,English Language,United States of America,"['Horror', 'Television movie']",2008.0,3.4,875,0,0,
15235964,The Thrill Chaser,Silent film,United States of America,"['Silent film', 'Action', 'Indie', 'Black-and-white']",1923.0,5.2,22,0,0,196.0
13309790,I Passed for White,English Language,United States of America,"['Romantic drama', 'Romance Film', 'Melodrama', 'Drama', 'Black-and-white']",1960.0,6.1,265,0,0,201.0
10388154,The Planter's Wife,English Language,United Kingdom,"['Drama', 'Black-and-white']",1952.0,4.2,20,1,1,200.0
22929017,Twilight for the Gods,English Language,United States of America,"['Thriller', 'Disaster', 'Action', 'Drama', 'Adventure']",1958.0,5.8,283,0,1,200.0
14744818,Let's Get Tough!,English Language,United States of America,"['Action', 'Comedy', 'Black-and-white']",1942.0,5.2,533,0,0,
26886022,Nightmare Beach,English Language,United States of America,"['Horror', 'Slasher', 'Teen']",1988.0,5.4,2531,0,0,198.0
4932099,A New Leaf,English Language,United States of America,"['Romantic comedy', 'Black comedy', 'Romance Film', 'Drama', 'Comedy']",1971.0,4.2,23,1,1,200.0
12991832,The Rogue,English Language,United States of America,"['Short Film', 'Silent film', 'Indie', 'Black-and-white', 'Comedy']",1918.0,4.4,51,0,0,196.0
6515729,Rehearsal for Murder,English Language,United States of America,"['Thriller', 'Mystery', 'Drama', 'Suspense', 'Whodunit']",1982.0,6.9,740,0,1,197.0
23923922,American Empire,English Language,United States of America,"['Action/Adventure', 'Western']",1942.0,5.6,285,0,1,200.0
101943,The Goodbye Girl,Japanese Language,United States of America,"['Romantic comedy', 'Romance Film', 'Drama', 'Comedy', 'New Hollywood']",1977.0,6.8,68,0,1,200.0
27909271,Flatmate,English Language,Spain,"['Thriller', 'Horror']",,5.2,8,0,0,200.0
20186384,Private Lives,French Language,United States of America,"['Romance Film', 'Comedy of manners', 'Drama', 'Comedy', 'Black-and-white']",1931.0,7.5,9,1,1,197.0
24044734,Savage!,English Language,United States of America,"['Blaxploitation', 'Action', 'Drama', 'Filipino Movies', 'Adventure']",1973.0,3.6,8,0,0,200.0
24158995,Eye of the Eagle 2: Inside the Enemy,English Language,United States of America,"['Thriller', 'Adventure', 'Filipino Movies', 'Action/Adventure', 'War film', 'Romance Film', 'Action']",1989.0,4.9,132,0,0,195.0
14320073,That Certain Woman,English Language,United States of America,"['Romantic drama', 'Romance Film', 'Melodrama', 'Drama', 'Black-and-white']",1937.0,6.5,1599,2,2,195.0
18599864,Two in a Crowd,English Language,United States of America,"['Romance Film', 'Comedy film']",1936.0,6.4,78,0,0,198.0
23150423,The Rack,English Language,United States of America,"['Drama', 'War film']",1956.0,6.8,1442,1,2,
11273227,The Ultimate Warrior,English Language,United States of America,"['Thriller', 'Science Fiction', 'Action']",1975.0,6.0,11,1,1,196.0
14734695,Fifi Blows Her Top,English Language,United States of America,"['Short Film', 'Comedy', 'Black-and-white']",1958.0,6.2,244,0,0,200.0
24633405,Harem Suare,French Language,France,"['Romantic drama', 'Romance Film', 'Drama', 'World cinema']",1999.0,6.1,2955,0,0,198.0
4061790,Roswell: The Aliens Attack,English Language,Canada,"['Thriller', 'Mystery', 'Science Fiction', 'Drama', 'Alien Film']",1999.0,4.2,342,0,0,196.0
1876331,The Ninth Day,German Language,Czech Republic,"['Period piece', 'Drama', 'World cinema']",2005.0,6.6,7,0,0,194.0
67442,Exit Wounds,English Language,United States of America,"['Crime Fiction', 'Thriller', 'Action/Adventure', 'Mystery', 'Martial Arts Film', 'Action']",2001.0,7.5,2369,0,0,199.0
29586042,Why Must I Die?,English Language,United States of America,"['Crime Fiction', 'Drama']",1960.0,5.5,125,0,1,200.0
11123401,Obaltan,Korean Language,South Korea,"['Thriller', 'Drama', 'World cinema']",1960.0,7.2,672,0,0,195.0
600216,The 'Burbs,English Language,United States of America,"['Thriller', 'Horror', 'Cult', 'Comedy', 'Black comedy', 'Suspense']",1989.0,6.8,76142,0,1,
9252262,The First Year,English Language,United States of America,"['Drama', 'Comedy']",1932.0,7.4,28,1,1,194.0
22600796,Suvarna Sundari,Telugu language,India,"['Musical', 'Drama']",1957.0,3.8,4400,0,0,201.0
14510084,The Princess of New York,Silent film,United Kingdom,"['Crime Fiction', 'Silent film', 'Indie', 'Black-and-white']",1921.0,6.6,38,0,0,198.0
5833388,Triplex,French Language,France,['Comedy'],1991.0,4.9,46,0,0,196.0
11141920,Meendum Kokila,Tamil Language,India,"['Romantic comedy', 'World cinema', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",1981.0,6.3,134,0,0,
20312052,The Canadians,English Language,United States of America,"['Drama', 'Western', 'Northern']",1961.0,5.4,270,0,1,197.0
4449647,Stag Night,English Language,United States of America,"['Crime Fiction', 'Action Thrillers', 'Horror', 'Action/Adventure', 'Thriller', 'Suspense', 'Crime Thriller', 'Action', 'Slasher']",2009.0,4.8,3377,0,0,193.0
20323018,Aasmaan,Hindi Language,India,"['Musical', 'Drama', 'Bollywood', 'World cinema']",1984.0,5.0,19,0,0,196.0
9343586,The Hanoi Hilton,French Language,United States of America,"['Period piece', 'Drama', 'War film']",1987.0,6.1,1104,0,0,199.0
27994978,Raggedy Ann and Raggedy Andy,English Language,United States of America,"['Short Film', 'Animation']",1941.0,7.3,112,0,0,200.0
17607446,Fixer Dugan,English Language,United States of America,"['Drama', 'Black-and-white']",1939.0,5.8,122,0,0,200.0
17862288,Document of the Dead,English Language,United States of America,"['Biography', 'Indie', 'Film', 'Media Studies', 'Film & Television History', 'Documentary']",1985.0,6.7,931,0,0,197.0
14855818,Lady Libertine,English Language,United Kingdom,"['Romance Film', 'Television movie', 'Drama', 'Sexploitation']",1983.0,4.6,358,0,0,201.0
23485396,Star of Midnight,English Language,United States of America,"['Mystery', 'Detective fiction', 'Detective', 'Crime Thriller']",1935.0,6.7,1531,0,0,
4492505,Come and See,Belarusian language,Soviet Union,"['Action/Adventure', 'Coming of age', 'Drama', 'World cinema', 'War film']",1985.0,7.5,294,0,0,197.0
17624737,A Year Toward Tomorrow,English Language,United States of America,"['Short Film', 'Indie', 'Documentary']",1966.0,5.6,49,0,0,193.0
20983990,Volta,Tagalog language,Philippines,"['Action/Adventure', 'Fantasy', 'Comedy', 'World cinema', 'Filipino Movies']",2004.0,5.0,639,0,0,200.0
8145571,In the Shadow of the Stars,English Language,United States of America,"['Music', 'Biography', 'Indie', 'Documentary']",1991.0,6.6,187,0,0,194.0
6250825,Die Nibelungen: Siegfried,German Language,Germany,"['Fantasy Adventure', 'Adventure', 'Drama', 'Mythological Fantasy', 'Fantasy', 'Sword and sorcery films']",1924.0,8.1,5993,0,0,200.0
2707482,Die Supernasen,German Language,West Germany,['Comedy'],1983.0,4.6,1176,0,0,192.0
23922926,Certain Fury,English Language,United States of America,"['Action', 'Drama']",1985.0,5.2,630,1,1,196.0
2528901,Elevated,English Language,Canada,"['Thriller', 'Short Film']",1997.0,8.0,10,0,0,
25974893,The Comeback Trail,English Language,United States of America,['Comedy'],1982.0,6.8,63,0,0,200.0
242539,An Officer and a Gentleman,Filipino language,United States of America,"['Romantic drama', 'Romance Film', 'Drama']",1982.0,7.0,57327,0,0,197.0
17877496,We Did It,English Language,United States of America,"['Short Film', 'Comedy', 'Animation']",1936.0,5.6,141,0,0,200.0
13504095,'If Only' Jim,Silent film,United States of America,"['Silent film', 'Western', 'Black-and-white', 'Indie']",1920.0,3.3,35,0,0,198.0
2514817,Guilty by Suspicion,English Language,United States of America,"['Thriller', 'Period piece', 'Drama', 'Political drama', 'Courtroom Drama']",1991.0,6.5,8730,1,1,193.0
228355,The Naked Gun: From the Files of Police Squad!,English Language,United States of America,"['Parody', 'Crime Fiction', 'Screwball comedy', 'Comedy', 'Romance Film', 'Action']",1988.0,7.6,170663,1,1,200.0
9391477,A Very Young Lady,English Language,United States of America,"['Drama', 'Comedy']",1941.0,5.5,48,0,0,191.0
28396729,Bortreist på ubestemt tid,Norwegian Language,Norway,['Crime Fiction'],1974.0,6.3,71,0,0,195.0
9719246,Beyond Paradise,English Language,United States of America,"['Drama', 'Indie']",1998.0,5.6,421,0,0,196.0
23270459,Inception,French Language,United States of America,"['Thriller', 'Science Fiction', 'Adventure', 'Psychological thriller', 'Mystery', 'Action']",2010.0,9.2,158,2,7,200.0
9993371,Rebus,Spanish Language,Spain,['Crime Fiction'],1969.0,5.3,89,0,1,198.0
961659,Battle of the Bulge,English Language,United States of America,"['Action/Adventure', 'Action', 'Drama', 'War film']",1965.0,6.8,16756,0,3,198.0
1137529,Deathwatch,English Language,France,"['Thriller', 'Period piece', 'Supernatural', 'Horror', 'War film']",2002.0,6.6,107,0,0,200.0
36035416,Decoy,English Language,United States of America,['Action'],1995.0,7.7,282,0,0,192.0
13274534,Somewhere in Wrong,English Language,United States of America,"['Short Film', 'Silent film', 'Indie', 'Black-and-white']",1925.0,5.5,81,0,0,195.0
2711768,One False Move,English Language,United States of America,"['Thriller', 'Crime Thriller', 'Indie', 'Suspense', 'Neo-noir']",1991.0,7.1,12154,0,0,
26800492,Melody for Three,English Language,United States of America,"['Romantic drama', 'Romance Film', 'Family Drama', 'Drama']",1941.0,5.8,118,0,0,197.0
13387430,A Cry for Help,English Language,United States of America,"['Short Film', 'Silent film', 'Drama', 'Indie', 'Black-and-white']",1912.0,4.8,47,0,0,200.0
21807476,Saving God,English Language,Canada,"['Crime Fiction', 'Drama']",2008.0,5.6,838,0,0,200.0
14684621,Manji,Japanese Language,Japan,"['LGBT', 'Sex comedy', 'Japanese Movies', 'World cinema', 'Drama', 'Comedy']",1964.0,6.8,1029,0,0,200.0
29647426,Love Bites,English Language,United States of America,"['Romantic comedy', 'Romance Film', 'Comedy']",1993.0,4.0,8,0,0,194.0
9077932,The Violent Years,English Language,United States of America,"['Crime Fiction', 'Thriller', 'Black-and-white', 'Drama', 'Crime Thriller', 'Teen']",1956.0,3.5,1640,0,0,200.0
28376160,The Durant Affair,English Language,United Kingdom,['Drama'],1962.0,6.6,23,0,0,200.0
27707389,Jerichow,German Language,Germany,"['Romantic drama', 'Romance Film', 'Drama', 'World cinema']",2009.0,7.0,3143,0,0,199.0
32596064,Moses,English Language,United States of America,"['Crime Fiction', 'Biography', 'Adventure', 'Television movie', 'Epic', 'Drama', 'Biographical film']",1995.0,7.2,6,1,1,195.0
13279270,Fools of Fate,Silent film,United States of America,"['Short Film', 'Silent film', 'Drama', 'Indie', 'Black-and-white']",1909.0,5.7,114,0,0,200.0
8936270,Azahares rojos,Spanish Language,Argentina,"['Comedy', 'Black-and-white']",1940.0,5.1,22,0,0,191.0
16722954,New Urban Cowboy: Toward a New Pedestrianism,English Language,United States of America,"['Indie', 'Documentary']",2008.0,9.1,12,0,0,
26515753,Soft Fruit,English Language,United States of America,"['Family Drama', 'Comedy-drama']",1999.0,6.6,554,0,0,196.0
29328011,Cell 213,English Language,Canada,['Horror'],2010.0,5.0,948,0,0,194.0
14577660,Pride of the Marines,English Language,United States of America,"['Biographical film', 'Drama', 'Black-and-white', 'War film']",1945.0,6.4,19,0,1,196.0
19479881,Thirakkatha,Malayalam Language,India,"['World cinema', 'Musical', 'Drama', 'Romantic drama', 'Romance Film', 'Bollywood']",2008.0,7.5,623,0,0,200.0
14132476,Handel's Last Chance,English Language,Slovakia,"['Drama', 'Period piece', 'Historical Epic', 'Musical Drama', ""Children's/Family""]",1996.0,6.6,82,0,0,195.0
695227,Lethal Weapon 2,Afrikaans Language,United States of America,"['Thriller', 'Crime Fiction', 'Buddy film', 'Buddy cop', 'Action/Adventure', 'Comedy', 'Action Thrillers', 'Action']",1989.0,7.2,177328,0,1,197.0
4642099,Agent for H.A.R.M.,English Language,United States of America,"['Parody', 'Science Fiction', 'Adventure', 'Comedy', 'Action', 'Spy']",1966.0,2.3,1471,0,0,201.0
3550987,In Like Flint,English Language,United States of America,"['Parody', 'Action Comedy', 'Action/Adventure', 'Glamorized Spy Film', 'Comedy', 'Action', 'Spy']",1967.0,6.1,5756,0,1,200.0
12892555,Ain't We Got Fun,English Language,United States of America,"['Short Film', 'Family Film', 'Comedy', 'Animation']",1937.0,6.3,301,0,0,200.0
9994369,Disputas en la cama,Spanish Language,Argentina,['Comedy'],1972.0,5.4,11,0,0,199.0
30730051,Ceremony,English Language,United States of America,"['Romantic comedy', 'Indie', 'Drama', 'Comedy', 'Coming of age', 'Romance Film']",2011.0,5.9,19,0,1,193.0
2279186,The Peanut Butter Solution,English Language,Canada,"['Fantasy', ""Children's Fantasy"", ""Children's/Family""]",1985.0,6.0,2424,0,0,197.0
9835,Escape from New York,English Language,United States of America,"['Thriller', 'Crime Fiction', 'Science Fiction', 'Indie', 'Doomsday film', 'Action/Adventure', 'Western', 'Escape Film', 'Action', 'Dystopia']",1981.0,7.1,143750,1,1,198.0
382387,Gremlins,English Language,United States of America,"['Horror', 'Creature Film', 'Cult', 'Fantasy', 'Comedy', 'Black comedy', 'Horror Comedy']",1984.0,7.3,225325,0,0,191.0
14220618,Night Visitor,English Language,United States of America,"['Thriller', 'Mystery', 'Horror', 'Psychological thriller', 'Slasher']",1989.0,4.8,685,0,2,199.0
14683800,Guns a Poppin!,English Language,United States of America,"['Short Film', 'Comedy', 'Black-and-white']",1957.0,5.5,189,0,0,195.0
6031723,Busy Bodies,English Language,United States of America,"['Short Film', 'Comedy', 'Black-and-white']",1933.0,2.6,15,0,0,199.0
15928986,The Black Secret,Silent film,United States of America,"['Silent film', 'Adventure', 'Black-and-white']",1919.0,6.0,27,0,0,201.0
711106,Square Dance,English Language,United States of America,"['Romance Film', 'Drama', 'Teen']",1987.0,5.7,1007,1,2,201.0
5054128,The Delicate Delinquent,Japanese Language,United States of America,"['Parody', 'Comedy', 'Slapstick']",1957.0,6.3,1452,0,0,195.0
6975303,Mister Frost,English Language,France,"['Thriller', 'Crime Fiction', 'Drama', 'Indie', 'Comedy']",1990.0,5.9,2648,0,0,200.0
26793313,The Last Curtain,English Language,United Kingdom,['Crime Fiction'],,5.4,41,0,0,197.0
8590674,Aleksandra,Russian Language,France,['Drama'],2007.0,5.0,33,0,0,198.0
2057738,Operation Snatch,English Language,United Kingdom,"['Animal Picture', 'Comedy']",1962.0,7.0,62,1,1,
4393998,War Party,English Language,United States of America,"['Action', 'Drama']",1988.0,6.4,682,0,0,200.0
9199073,I Am the Law,English Language,United States of America,"['Silent film', 'Indie', 'Black-and-white']",1922.0,6.6,439,0,0,200.0
6501479,Jagadeka Veerudu Athiloka Sundari,Telugu language,India,"['Drama', 'Romance Film', 'Action', 'Fantasy', 'Comedy']",1990.0,8.1,919,0,0,198.0
26943211,Street of Dreams,English Language,United States of America,"['Thriller', 'Action']",1988.0,4.1,48,0,0,200.0
11435500,Maden,Turkish Language,Turkey,['Drama'],,7.4,1469,0,0,193.0
31029553,Nobleza ranchera,Spanish Language,Mexico,[],1975.0,6.6,14,0,0,191.0
19541987,Onkel Bill fra New York,Danish Language,Denmark,"['Comedy', 'Black-and-white']",1959.0,5.8,167,0,0,200.0
2223589,3 Ninjas,English Language,United States of America,"['Sports', 'Adventure', ""Children's/Family"", 'Action Comedy', 'Action/Adventure', 'Martial Arts Film', 'Comedy', 'Family Film', 'Action']",1992.0,5.3,21976,0,0,
4311587,The Curse of the Mummy's Tomb,English Language,United Kingdom,"['Thriller', 'Archaeology', 'Horror', 'Creature Film', 'Costume Horror']",1964.0,5.6,2974,0,0,
884536,Hullabaloo,English Language,United States of America,"['Romance Film', 'Musical', 'Comedy']",1940.0,5.9,247,0,2,200.0
7251854,The Cowboy Millionaire,English Language,United States of America,"['Silent film', 'Indie', 'Short Film', 'Western', 'Comedy', 'Romance Film', 'Action']",1909.0,5.2,57,0,0,199.0
30488499,Kiler-ów 2-óch,Polish Language,Poland,"['Crime Fiction', 'Comedy film']",1999.0,6.6,4216,0,0,
14198055,Thug Life,English Language,United States of America,"['Crime Fiction', 'Drama', 'Crime Drama']",2001.0,6.1,55,0,0,
30500916,Primary Suspect,English Language,United States of America,['Action'],2000.0,4.8,364,0,0,199.0
25370032,Losing Control,English Language,United States of America,['Comedy'],2011.0,8.6,18,0,0,191.0
9099191,Toccata for Toy Trains,English Language,United States of America,['Short Film'],1959.0,7.3,92,0,0,191.0
441249,Fitzcarraldo,English Language,Peru,"['Action/Adventure', 'Jungle Film', 'Adventure', 'World cinema']",1982.0,8.0,35460,0,0,200.0
7445831,A Thief in Paradise,Silent film,United States of America,"['Silent film', 'Drama', 'Indie', 'Black-and-white']",1925.0,6.7,16,0,0,198.0
25282149,Amer,French Language,France,"['Thriller', 'Cult', 'Horror', 'Erotica', 'World cinema']",2009.0,6.1,6327,0,0,200.0
